property_type,places,price,currency,price_aprox_local_currency,price_aprox_usd,surface_total_in_m2,surface_covered_in_m2,price_usd_per_m2,price_per_m2,latitude,longitude
apartment,GustavoAMadero,572000.0,MXN,566825.4,30136.7,407.5,440.0,10.0,57.2,19.515243,-99.132178
house,Coyoacan,2250000.0,MXN,2230174.6,118572.7,190.0,308.0,624.1,7305.2,19.350214,-99.162146
house,Iztapalapa,2100000.0,MXN,2081002.7,110641.6,108.0,108.0,1024.5,19444.4,19.364726,-99.132785
apartment,BenitoJuarez,2750000.0,MXN,2725122.8,144887.8,84.0,84.0,1724.9,32738.1,19.373888,-99.167287
apartment,AlvaroObregon,1470000.0,MXN,1457047.3,77467.5,160.0,160.0,484.2,9187.5,19.360367,-99.192614
apartment,GustavoAMadero,600000.0,MXN,610877.1,32478.8,62.0,62.0,523.9,9677.4,19.535893,-99.146974
apartment,MiguelHidalgo,1000000.0,USD,10751847.6,571648.3,168.0,168.0,3751.7,5952.4,19.433077,-99.198212
house,Tlalpan,8730909.0,MXN,10751847.6,571648.3,407.5,440.0,1392.4,26428.6,19.298899,-99.208048
apartment,Cuauhtemoc,5520000.0,MXN,5470064.6,290829.4,95.0,95.0,3061.4,58105.3,19.408949,-99.180214
apartment,BenitoJuarez,1140000.0,MXN,1129687.2,60062.6,80.0,80.0,750.8,14250.0,19.375412,-99.144234
apartment,BenitoJuarez,3103000.0,MXN,3074929.2,163486.2,407.5,440.0,135.1,2564.5,19.394358,-99.177444
house,Iztapalapa,2650000.0,MXN,2626027.3,139619.2,120.0,120.0,1163.5,21883.6,19.359004,-99.092622
house,GustavoAMadero,3700000.0,MXN,3667398.1,194986.2,157.0,331.0,1242.0,11178.2,19.4619438,-99.1151906
apartment,Cuauhtemoc,1200000.0,MXN,1189144.5,63223.8,117.0,117.0,540.4,10256.4,19.441814,-99.156466
house,Tlahuac,1711000.0,MXN,1695923.9,90168.0,208.0,208.0,433.5,8226.0,19.306187,-99.055725
house,AlvaroObregon,3210713.0,MXN,3181667.9,169161.2,100.0,100.0,1691.6,32107.1,19.378501,-99.226756
apartment,BenitoJuarez,2464000.0,MXN,2441709.9,129819.5,77.0,77.0,1686.0,31710.5,19.3715339,-99.1505414
apartment,GustavoAMadero,830270.0,MXN,822759.0,43744.0,47.0,47.0,930.7,17665.3,19.513586,-99.125802
apartment,Cuauhtemoc,1176667.0,MXN,1166022.4,61994.4,66.0,66.0,939.3,17828.3,19.451496,-99.153453
house,Iztapalapa,2950000.0,MXN,2923313.4,155425.1,322.0,322.0,482.7,9161.5,19.371627,-99.049831
apartment,BenitoJuarez,1855334.0,MXN,1838550.0,97751.0,90.0,90.0,1086.1,20614.8,19.371132,-99.173156
apartment,Tlahuac,590000.0,MXN,584801.2,31092.4,50.0,50.0,621.8,11800.0,19.3036201615,-99.0404605865
house,MagdalenaContreras,7614000.0,MXN,7545121.6,401154.9,407.5,377.0,864.6,20196.3,19.358585,-99.185753
store,Cuauhtemoc,7813333.0,MXN,7742651.4,411657.0,397.0,397.0,1036.9,19680.9,19.423294,-99.159679
apartment,BenitoJuarez,1310000.0,MXN,1298149.3,69019.3,120.0,120.0,575.2,10916.7,19.388044,-99.185753
house,MiguelHidalgo,8730909.0,MXN,8915610.6,474020.3,300.0,300.0,1580.1,29990.0,19.449278,-99.174465
apartment,GustavoAMadero,940000.0,MXN,931496.4,49525.3,80.0,80.0,619.1,11750.0,19.469631,-99.085422
apartment,AlvaroObregon,1858000.0,MXN,1841191.9,97891.5,180.0,180.0,543.8,10322.2,19.387209,-99.222038
apartment,Cuajimalpa,700000.0,USD,10751847.6,571648.3,323.0,323.0,2167.2,2167.2,19.35735,-99.299792
apartment,MiguelHidalgo,1350000.0,USD,10751847.6,571648.3,240.0,240.0,3751.7,5625.0,19.433077,-99.198212
apartment,Cuauhtemoc,553170.0,MXN,548165.8,29144.6,80.0,80.0,364.3,6914.6,19.451919,-99.131919
apartment,Cuajimalpa,8730909.0,MXN,10751847.6,571648.3,400.0,400.0,3751.7,63227.2,19.35735,-99.299792
apartment,BenitoJuarez,1295000.0,MXN,1283285.0,68229.0,68.0,68.0,1003.4,19044.1,19.357803,-99.149583
house,Tlalpan,7692000.0,MXN,7624223.7,405360.5,407.5,440.0,410.3,7785.4,19.284672,-99.220367
apartment,Tlahuac,991872.0,MXN,983132.3,52270.6,61.0,61.0,856.9,16260.2,19.2990233,-99.0436467
house,Xochimilco,2667500.0,MXN,2643369.0,140541.2,160.0,160.0,878.4,16671.9,19.265313,-99.13566
apartment,AlvaroObregon,6450000.0,MXN,6393167.1,339908.4,177.0,177.0,1920.4,36440.7,19.3606908,-99.2023662
apartment,GustavoAMadero,2350000.0,MXN,2329293.4,123842.6,90.0,90.0,1376.0,26111.1,19.4773073,-99.1190718
apartment,Cuauhtemoc,344412.0,MXN,341377.3,18150.2,45.0,45.0,403.3,7653.6,19.441646,-99.151884
house,AlvaroObregon,4376000.0,MXN,4337441.7,230610.7,147.0,147.0,1568.8,29768.7,19.353592,-99.177275
apartment,MiguelHidalgo,1038000.0,MXN,1028610.0,54688.6,65.0,65.0,841.4,15969.2,19.456145,-99.201167
apartment,AlvaroObregon,7000000.0,MXN,6938321.0,368892.8,150.0,150.0,2459.3,46666.7,19.376482,-99.2587951
apartment,MiguelHidalgo,8000000.0,MXN,7929509.7,421591.8,115.0,115.0,3666.0,63227.2,19.444584,-99.174675
apartment,BenitoJuarez,1059730.0,MXN,1050143.2,55833.4,85.0,85.0,656.9,12467.4,19.384685,-99.135872
apartment,MiguelHidalgo,1390000.0,USD,10751847.6,571648.3,240.0,240.0,3751.7,5791.7,19.407269,-99.190754
apartment,BenitoJuarez,2900000.0,MXN,2873765.8,152790.8,100.0,100.0,1527.9,29000.0,19.394358,-99.177444
house,Coyoacan,3610000.0,MXN,3577342.8,190198.2,210.0,210.0,905.7,17190.5,19.319502,-99.128319
apartment,Cuajimalpa,5500000.0,MXN,5450245.5,289775.7,160.0,160.0,1811.1,34375.0,19.350274,-99.298964
apartment,Coyoacan,677943.0,MXN,671810.1,35718.4,70.0,70.0,510.3,9684.9,19.339707,-99.131065
apartment,BenitoJuarez,1656000.0,MXN,1641019.2,87248.8,90.0,90.0,969.4,18400.0,19.393846,-99.18766
house,Coyoacan,1790000.0,MXN,1773807.1,94308.8,193.0,193.0,488.6,9274.6,19.350214,-99.162146
house,Coyoacan,8730909.0,MXN,10751847.6,571648.3,407.5,440.0,1716.9,32586.2,19.339092,-99.169596
apartment,MiguelHidalgo,2563333.0,MXN,2540144.4,135053.0,166.0,166.0,813.6,15441.8,19.435453,-99.180822
apartment,BenitoJuarez,7590660.0,MXN,7521992.7,399925.2,135.0,135.0,2962.4,56227.1,19.394358,-99.177444
apartment,BenitoJuarez,6280000.0,MXN,6223189.3,330871.1,107.0,107.0,3092.3,58691.6,19.394358,-99.177444
house,MiguelHidalgo,860000.0,USD,10751847.6,571648.3,407.5,440.0,1628.8,1628.8,19.395703,-99.249483
apartment,AlvaroObregon,6350000.0,MXN,6292556.1,334559.2,170.0,170.0,1968.0,37352.9,19.3585971,-99.1981388
apartment,Tlahuac,700000.0,MXN,693667.4,36880.5,52.0,52.0,709.2,13461.5,19.3203783,-99.0818007
apartment,BenitoJuarez,5700000.0,MXN,5649775.7,300384.2,122.0,122.0,2462.2,46721.3,19.394358,-99.177444
apartment,BenitoJuarez,1600000.0,MXN,1585525.9,84298.4,85.0,85.0,991.7,18823.5,19.35782,-99.149406
house,GustavoAMadero,2340000.0,MXN,2318831.7,123286.4,89.0,89.0,1385.2,26292.1,19.510954,-99.144234
apartment,AlvaroObregon,2590000.0,MXN,2566570.1,136458.0,62.0,62.0,2200.9,41774.2,19.333901,-99.240356
apartment,MiguelHidalgo,680400.0,MXN,674244.8,35847.9,90.0,90.0,398.3,7560.0,19.455666,-99.188522
apartment,Cuauhtemoc,5904840.0,MXN,6011886.3,319636.7,88.0,88.0,3632.2,63227.2,19.4096083,-99.1806878
apartment,Coyoacan,395000.0,MXN,391426.7,20811.2,60.0,60.0,346.9,6583.3,19.311038,-99.101601
house,BenitoJuarez,3152292.0,MXN,3124516.2,166122.6,97.0,97.0,1712.6,32497.9,19.5324951,-99.1407725
apartment,Tlahuac,744000.0,MXN,737269.5,39198.7,50.0,50.0,784.0,14880.0,19.281761,-99.043289
house,GustavoAMadero,7500000.0,MXN,7432152.8,395148.6,215.0,215.0,1837.9,34568.2,19.440261743778432,-99.20667621472704
house,Xochimilco,1700000.0,MXN,1685020.8,89588.3,98.0,152.0,914.2,11184.2,19.264442,-99.124863
apartment,BenitoJuarez,1796930.0,MXN,1781096.7,94696.4,116.0,116.0,816.3,15490.8,19.387782,-99.186194
house,Cuajimalpa,3300000.0,USD,10751847.6,571648.3,407.5,440.0,2623.2,3188.4,19.390415,-99.254997
apartment,BenitoJuarez,1542000.0,MXN,1528050.5,81242.6,80.0,80.0,1015.5,19275.0,19.362864,-99.173988
apartment,BenitoJuarez,4377600.0,MXN,4339027.6,230695.0,91.0,91.0,2535.1,48105.5,19.3924296,-99.1584618
apartment,MiguelHidalgo,3500000.0,MXN,3468338.0,184402.7,120.0,120.0,1536.7,29166.7,19.403439,-99.182738
house,Azcapotzalco,1943000.0,MXN,1925879.6,102394.1,190.0,190.0,538.9,10226.3,19.472128,-99.146697
apartment,Tlalpan,950000.0,MXN,941405.9,50052.2,63.0,63.0,794.5,15079.4,19.301382,-99.117245
apartment,MiguelHidalgo,8730909.0,MXN,9614530.5,511180.1,172.0,172.0,2972.0,56395.3,19.4251537,-99.2240598
apartment,Iztacalco,1040000.0,MXN,1030836.1,54806.9,58.0,58.0,944.9,17931.0,19.396294,-99.070784
house,Tlalpan,8730909.0,MXN,10751847.6,571648.3,407.5,440.0,992.8,18838.3,19.301231,-99.231968
house,Cuauhtemoc,2723000.0,MXN,2698366.9,143465.3,255.0,255.0,562.6,10678.4,19.417923,-99.148384
house,AlvaroObregon,8730909.0,MXN,10751847.6,571648.3,407.5,440.0,3026.1,44516.8,19.390806,-99.195413
house,MiguelHidalgo,962820.0,MXN,954110.1,50727.6,80.0,80.0,634.1,12035.2,19.397059,-99.184501
apartment,Cuauhtemoc,1096000.0,MXN,1086342.8,57758.1,100.0,100.0,577.6,10960.0,19.405298,-99.164986
apartment,BenitoJuarez,2400000.0,MXN,2378288.9,126447.6,75.0,75.0,1686.0,31710.5,19.3715339,-99.1505414
apartment,Iztacalco,586666.0,MXN,581358.7,30909.4,75.0,75.0,412.1,7822.2,19.402478,-99.120531
house,Xochimilco,4980000.0,MXN,4936119.8,262440.9,302.0,249.0,869.0,20000.0,19.279032,-99.127632
house,Coyoacan,2900000.0,MXN,2873765.8,152790.8,120.0,120.0,1273.3,24166.7,19.317741,-99.119331
apartment,Iztacalco,973395.0,MXN,964589.2,51284.8,52.0,52.0,986.2,18719.1,19.390201,-99.0743
apartment,Cuajimalpa,8730909.0,MXN,10751847.6,571648.3,260.0,260.0,2735.6,51923.1,19.3557507,-99.2993504
apartment,Coyoacan,2039333.0,MXN,2020884.5,107445.3,80.0,80.0,1343.1,25491.7,19.343398,-99.122827
apartment,BenitoJuarez,3366900.0,MXN,3427937.0,182254.7,84.0,84.0,2169.7,40808.8,19.3807986,-99.1560623
apartment,BenitoJuarez,3112000.0,MXN,3156898.2,167844.2,82.0,82.0,2046.9,38498.8,19.3919636,-99.1485267
apartment,AlvaroObregon,4800000.0,MXN,4757705.8,252955.1,127.0,127.0,1991.8,37795.3,19.3545212,-99.1860767
house,AlvaroObregon,3900000.0,MXN,3865636.0,205526.0,170.0,170.0,1209.0,22941.2,19.365729,-99.227234
house,GustavoAMadero,1711333.0,MXN,1695851.7,90164.1,87.0,87.0,1036.4,19670.5,19.442884,-99.112741
apartment,MiguelHidalgo,5700000.0,MXN,5649775.7,300384.2,130.0,130.0,2310.6,43846.2,19.407269,-99.190754
apartment,Tlahuac,528000.0,MXN,523347.6,27825.1,50.0,50.0,556.5,10560.0,19.283388,-99.055038
apartment,VenustianoCarranza,898666.0,MXN,890536.4,47347.6,70.0,70.0,676.4,12838.1,19.429622,-99.100052
apartment,Azcapotzalco,1180000.0,MXN,1169325.4,62170.0,83.0,83.0,749.0,14216.9,19.48641,-99.214328
house,GustavoAMadero,1500000.0,MXN,1486783.0,79048.5,160.0,186.0,494.1,8064.5,19.5205407597,-99.1513402017
apartment,MiguelHidalgo,5400000.0,MXN,5351150.1,284507.0,65.0,65.0,3751.7,63227.2,19.438012,-99.199571
house,MagdalenaContreras,8650000.0,MXN,8573782.5,455846.2,146.0,235.0,3122.2,36808.5,19.3103649,-99.2410175
apartment,GustavoAMadero,600820.0,MXN,595384.8,31655.1,55.0,55.0,575.5,10924.0,19.517509,-99.133668
apartment,Iztapalapa,496640.0,MXN,492264.0,26172.4,56.0,56.0,467.4,8868.6,19.386663,-99.029049
house,Coyoacan,8730909.0,MXN,10751847.6,571648.3,345.0,394.0,2031.6,33756.3,19.34189,-99.166374
house,MiguelHidalgo,909500.0,MXN,901486.1,47929.7,65.0,65.0,737.4,13992.3,19.4484043,-99.175154
apartment,Tlahuac,554000.0,MXN,548988.3,29188.3,50.0,50.0,583.8,11080.0,19.309824,-99.045654
apartment,BenitoJuarez,4990000.0,MXN,4944859.0,262905.6,109.0,109.0,2412.0,45779.8,19.39365,-99.14769
apartment,MiguelHidalgo,957570.0,USD,10751847.6,571648.3,158.0,158.0,3751.7,6060.6,19.434794,-99.193269
apartment,Coyoacan,6120000.0,MXN,6064636.8,322441.3,141.0,141.0,2286.8,43404.3,19.350214,-99.162146
house,Cuauhtemoc,8400000.0,MXN,8325985.2,442671.4,378.0,250.0,1171.1,33600.0,19.404661,-99.133858
apartment,Azcapotzalco,1250000.0,MXN,1238985.9,65873.7,102.0,102.0,645.8,12254.9,19.5026324,-99.2061703
apartment,Cuajimalpa,8730909.0,MXN,10751847.6,571648.3,345.0,305.0,2117.1,45442.6,19.3631419,-99.2880597
apartment,BenitoJuarez,1907000.0,MXN,1889748.7,100473.1,64.0,64.0,1569.9,29796.9,19.396818,-99.137271
house,Iztapalapa,2900000.0,MXN,2873765.8,152790.8,153.0,153.0,998.6,18954.2,19.346931,-99.025154
apartment,BenitoJuarez,1564667.0,MXN,1550512.6,82436.8,70.0,70.0,1177.7,22352.4,19.392303,-99.178634
apartment,BenitoJuarez,3204800.0,MXN,3175808.4,168849.6,63.0,63.0,2680.2,50869.8,19.39365,-99.14769
house,Xochimilco,1112471.0,MXN,1102407.2,58612.2,100.0,100.0,586.1,11124.7,19.312653,-99.134107
apartment,BenitoJuarez,2100000.0,MXN,2081496.2,110667.8,128.0,128.0,864.6,16406.2,19.399818,-99.150869
house,Azcapotzalco,1424000.0,MXN,1411118.0,75025.6,143.0,143.0,524.7,9958.0,19.484102,-99.18436
apartment,AlvaroObregon,740000.0,MXN,733305.6,38988.0,75.0,75.0,519.8,9866.7,19.363529,-99.247293
house,Coyoacan,2364050.0,MXN,2342664.1,124553.5,180.0,180.0,692.0,13133.6,19.328833,-99.133163
apartment,GustavoAMadero,1065000.0,MXN,1084306.8,57649.8,60.0,60.0,960.8,18071.8,19.4879642,-99.1093534
house,MiguelHidalgo,790000.0,USD,10751847.6,571648.3,407.5,440.0,1436.4,1580.0,19.4037719,-99.2513393
house,MiguelHidalgo,7401000.0,MXN,7334048.4,389932.7,228.0,228.0,1710.2,32460.5,19.397684,-99.253122
apartment,BenitoJuarez,2470000.0,MXN,2447655.6,130135.6,100.0,100.0,1301.4,24700.0,19.39867,-99.154329
apartment,Cuajimalpa,620000.0,USD,10751847.6,571648.3,258.0,258.0,2403.1,2403.1,19.390415,-99.254997
apartment,AlvaroObregon,7200000.0,MXN,7134866.8,379342.7,140.0,140.0,2709.6,51428.6,19.33705,-99.195769
house,AlvaroObregon,8730909.0,MXN,10751847.6,571648.3,407.5,340.0,1116.6,49852.9,19.3605334,-99.2267067
apartment,Iztacalco,606666.0,MXN,601320.3,31970.7,50.0,50.0,639.4,12133.3,19.403028,-99.106774
apartment,MiguelHidalgo,3639213.0,MXN,3607146.8,191782.8,55.0,55.0,3487.0,63227.2,19.4444333,-99.1746565
apartment,AlvaroObregon,2300000.0,MXN,2279193.5,121178.9,70.0,70.0,1731.1,32857.1,19.333974,-99.240363
house,Coyoacan,8730909.0,MXN,10751847.6,571648.3,70.0,70.0,3751.7,63227.2,19.353813,-99.163605
apartment,MiguelHidalgo,1250000.0,USD,10751847.6,571648.3,350.0,350.0,3571.4,3571.4,19.407269,-99.190754
apartment,BenitoJuarez,1986558.0,MXN,1968587.0,104664.8,180.0,180.0,581.5,11036.4,19.363702,-99.153695
apartment,BenitoJuarez,1855333.0,MXN,1838985.1,97774.2,90.0,90.0,1086.4,20614.8,19.371132,-99.173156
apartment,BenitoJuarez,2862800.0,MXN,2836902.2,150830.9,78.0,78.0,1933.7,36702.6,19.364891,-99.148384
apartment,BenitoJuarez,1210000.0,MXN,1199053.9,63750.6,75.0,75.0,850.0,16133.3,19.363618,-99.138818
house,Cuauhtemoc,2536666.0,MXN,2513718.6,133648.0,170.0,170.0,786.2,14921.6,19.441646,-99.151884
apartment,VenustianoCarranza,893333.0,MXN,885251.6,47066.6,90.0,90.0,523.0,9925.9,19.452365,-99.124572
apartment,BenitoJuarez,1087305.0,MXN,1077468.8,57286.3,407.5,440.0,85.5,1622.8,19.391138,-99.161918
apartment,Cuajimalpa,765000.0,USD,10751847.6,571648.3,272.0,272.0,2812.5,2812.5,19.35735,-99.299792
apartment,Cuauhtemoc,1355000.0,MXN,1342742.2,71390.2,78.0,78.0,915.3,17371.8,19.452245,-99.15589
apartment,BenitoJuarez,1169692.0,MXN,1159110.5,61627.0,40.0,40.0,1540.7,29242.3,19.39942,-99.141673
apartment,MiguelHidalgo,5200000.0,MXN,5152959.3,273969.7,150.0,150.0,1826.5,34666.7,19.400249,-99.177444
apartment,AlvaroObregon,4500000.0,MXN,4460349.2,237145.4,130.0,130.0,1824.2,34310.4,19.333928,-99.2079263
apartment,AlvaroObregon,3800000.0,MXN,3765624.0,200208.6,125.0,125.0,1601.7,30400.0,19.339167,-99.219306
apartment,Iztapalapa,701000.0,MXN,694823.2,36942.0,60.0,60.0,615.7,11683.3,19.355986,-99.069396
apartment,Coyoacan,787600.0,MXN,780475.1,41495.9,60.0,60.0,691.6,13126.7,19.329109,-99.127632
apartment,AlvaroObregon,4200000.0,MXN,4162992.5,221335.7,134.0,134.0,1651.8,31343.3,19.3419754,-99.2327561
apartment,Cuauhtemoc,1231000.0,MXN,1219864.0,64857.1,68.0,68.0,953.8,18102.9,19.461416,-99.133163
apartment,Xochimilco,1745000.0,MXN,1776634.4,94459.1,74.0,74.0,1276.5,23581.1,19.24647,-99.10135
apartment,Iztapalapa,518133.0,MXN,513445.7,27298.6,75.0,75.0,364.0,6908.4,19.37523,-99.029776
house,AlvaroObregon,2100000.0,USD,10751847.6,571648.3,407.5,440.0,2100.0,2100.0,19.322584426,-99.2117980868
house,GustavoAMadero,2619732.0,MXN,2596648.6,138057.2,140.0,140.0,986.1,18712.4,19.473623,-99.124863
apartment,MiguelHidalgo,1167576.0,USD,10751847.6,571648.3,178.0,158.0,3751.7,7389.7,19.407269,-99.190754
house,Cuajimalpa,1664227.0,MXN,1649563.0,87703.1,220.0,220.0,398.7,7564.7,19.360526,-99.301674
apartment,Azcapotzalco,700000.0,MXN,693832.0,36889.3,68.0,68.0,542.5,10294.1,19.474706,-99.18843
apartment,Tlalpan,692087.0,MXN,685988.7,36472.3,71.0,71.0,513.7,9747.7,19.2811497758,-99.1870701313
apartment,MiguelHidalgo,6662410.0,MXN,6602139.9,351019.0,136.0,136.0,2581.0,48545.1,19.431462595,-99.1745169454
apartment,BenitoJuarez,4416000.0,MXN,4418372.4,234913.6,92.0,92.0,2553.4,48025.8,19.3722276,-99.1718915
house,BenitoJuarez,3180000.0,MXN,3151232.7,167543.0,230.0,230.0,728.4,13826.1,19.40158,-99.15333
apartment,MiguelHidalgo,931000.0,MXN,922577.8,49051.1,56.0,56.0,875.9,16625.0,19.450256,-99.195016
apartment,BenitoJuarez,1920000.0,MXN,1903082.2,101182.0,128.0,128.0,790.5,15000.0,19.3928098,-99.1497664
apartment,BenitoJuarez,1260000.0,MXN,1248601.5,66385.0,90.0,90.0,737.6,14000.0,19.364891,-99.148384
apartment,Cuauhtemoc,1550095.0,MXN,1536072.3,81669.0,85.0,85.0,960.8,18236.4,19.428767,-99.1459
apartment,BenitoJuarez,3000000.0,MXN,2972861.2,158059.4,82.0,82.0,1927.6,36585.4,19.39912,-99.141464
apartment,Cuajimalpa,590000.0,USD,10751847.6,571648.3,230.0,230.0,2565.2,2565.2,19.394432,-99.264644
house,Xochimilco,2550000.0,MXN,2527531.2,134382.4,160.0,160.0,839.9,15937.5,19.269426,-99.139405
apartment,BenitoJuarez,4000000.0,MXN,3963814.8,210745.9,106.0,106.0,1988.2,37735.8,19.367752,-99.180149
apartment,Cuauhtemoc,8730909.0,MXN,10751847.6,571648.3,250.0,250.0,2318.2,44000.0,19.441646,-99.151884
house,MagdalenaContreras,8730909.0,MXN,10751847.6,571648.3,407.5,440.0,1083.3,26428.6,19.3297507854,-99.2278890594
apartment,Cuauhtemoc,5934760.0,MXN,6042348.6,321256.3,131.0,131.0,2452.3,46124.8,19.415092,-99.1563828
apartment,Coyoacan,990000.0,MXN,981044.0,52159.6,64.0,64.0,815.0,15468.8,19.326922,-99.121203
house,Tlahuac,4300000.0,MXN,4262111.4,226605.6,407.5,222.0,384.1,19369.4,19.281761,-99.043289
apartment,MiguelHidalgo,750000.0,MXN,743215.2,39514.9,59.0,59.0,669.7,12711.9,19.4561747,-99.2032516
apartment,Tlalpan,771375.0,MXN,764578.1,40650.7,70.0,72.0,580.7,10713.5,19.2790911,-99.2114234
house,Coyoacan,1855200.0,MXN,1838417.3,97744.0,250.0,250.0,391.0,7420.8,19.308847,-99.119036
apartment,BenitoJuarez,838522.0,MXN,830936.4,44178.8,70.0,70.0,631.1,11978.9,19.382649,-99.143384
house,Coyoacan,1150000.0,USD,10751847.6,571648.3,407.5,440.0,2072.1,2072.1,19.348694,-99.16291
apartment,MiguelHidalgo,8730909.0,MXN,10751847.6,571648.3,407.5,440.0,3751.7,63227.2,19.398503,-99.230973
apartment,MiguelHidalgo,687840.0,USD,10751847.6,571648.3,171.0,171.0,3751.7,4022.5,19.407269,-99.190754
apartment,Tlalpan,1850000.0,MXN,1833699.0,97493.1,77.0,77.0,1266.1,24026.0,19.290554,-99.176758
apartment,Cuauhtemoc,739000.0,MXN,732314.8,38935.3,50.0,50.0,778.7,14780.0,19.414009,-99.142481
apartment,Cuauhtemoc,916666.0,MXN,908373.4,48295.9,407.5,440.0,24.5,465.5,19.428622,-99.14602
apartment,BenitoJuarez,2414018.0,MXN,2392747.4,127216.3,64.0,64.0,1987.8,37719.0,19.3743553,-99.1383819
apartment,BenitoJuarez,3870000.0,MXN,3835900.3,203945.0,86.0,86.0,2371.5,45000.0,19.398297,-99.1561515
apartment,Tlalpan,1350000.0,MXN,1337787.5,71126.8,65.0,65.0,1094.3,20769.2,19.288873,-99.166238
apartment,VenustianoCarranza,831000.0,MXN,823482.4,43782.5,69.0,69.0,634.5,12043.5,19.410079,-99.127004
apartment,BenitoJuarez,3160000.0,MXN,3131413.6,166489.3,98.0,98.0,1698.9,32244.9,19.380644,-99.179176
apartment,BenitoJuarez,1724666.0,MXN,1709469.4,90888.1,109.0,109.0,833.8,15822.6,19.373493,-99.189857
house,Coyoacan,1360000.0,MXN,1348016.7,71670.6,150.0,150.0,477.8,9066.7,19.354219,-99.126244
apartment,BenitoJuarez,1000000.0,MXN,990953.6,52686.5,70.0,70.0,752.7,14285.7,19.370272,-99.149127
apartment,BenitoJuarez,4100000.0,MXN,4062910.2,216014.6,73.0,73.0,2959.1,56164.4,19.394358,-99.177444
house,GustavoAMadero,2600000.0,MXN,2577090.6,137017.3,120.0,288.0,1141.8,9027.8,19.4616861,-99.0613174
house,Iztapalapa,1600000.0,MXN,1629005.7,86610.1,170.0,170.0,509.5,9411.8,19.330351,-99.086271
apartment,AlvaroObregon,2150000.0,MXN,2130550.5,113275.9,59.0,59.0,1919.9,36440.7,19.386551,-99.193708
apartment,BenitoJuarez,1305000.0,MXN,1293501.2,68772.2,80.0,80.0,859.7,16312.5,19.386821,-99.164805
apartment,Cuauhtemoc,760000.0,MXN,753124.7,40041.7,40.0,40.0,1001.0,19000.0,19.451685,-99.157107
house,Xochimilco,2280000.0,MXN,2259374.4,120125.2,284.0,219.0,423.0,10411.0,19.2549021532,-99.1258641332
apartment,Cuauhtemoc,2039233.0,MXN,2021264.7,107465.5,90.0,90.0,1194.1,22658.1,19.408904,-99.174556
house,MiguelHidalgo,8730909.0,MXN,10751847.6,571648.3,350.0,350.0,1655.9,31428.6,19.43004,-99.179056
house,MiguelHidalgo,7401000.0,MXN,7334048.4,389932.7,160.0,160.0,2437.1,46256.2,19.37995,-99.240535
house,BenitoJuarez,3179750.0,MXN,3150985.0,167529.8,77.0,77.0,2175.7,41295.5,19.380747,-99.155304
house,AlvaroObregon,2589000.0,MXN,2566187.5,136437.6,100.0,100.0,1364.4,25890.0,19.357641,-99.234873
house,MagdalenaContreras,3650126.0,MXN,3617105.9,192312.3,100.0,100.0,1923.1,36501.3,19.326058,-99.216727
apartment,Iztapalapa,510000.0,MXN,505386.3,26870.1,50.0,50.0,537.4,10200.0,19.301989,-99.066093
apartment,BenitoJuarez,1210000.0,MXN,1199053.9,63750.6,75.0,75.0,850.0,16133.3,19.3653,-99.148217
apartment,Iztacalco,930000.0,MXN,921805.3,49010.0,60.0,60.0,816.8,15500.0,19.410307,-99.065399
house,Azcapotzalco,3100000.0,MXN,3072685.0,163366.8,143.0,142.0,1142.4,21831.0,19.484102,-99.18436
house,BenitoJuarez,8730909.0,MXN,10751847.6,571648.3,250.0,250.0,2331.8,44248.0,19.383364,-99.168089
apartment,Cuauhtemoc,1890000.0,MXN,1872902.5,99577.4,74.0,74.0,1345.6,25540.5,19.448126,-99.153688
apartment,Cuauhtemoc,1434000.0,MXN,1421027.5,75552.4,70.0,70.0,1079.3,20485.7,19.404442,-99.162688
apartment,AlvaroObregon,2678000.0,MXN,2653774.0,141094.4,82.0,82.0,1720.7,32658.5,19.341894,-99.224525
apartment,MiguelHidalgo,8730909.0,MXN,10066824.9,535227.4,321.0,288.0,1667.4,35265.0,19.4418426935,-99.2029461265
apartment,BenitoJuarez,1700000.0,MXN,1684621.3,89567.0,27.0,27.0,3317.3,62393.4,19.3969419643,-99.1522832215
apartment,BenitoJuarez,684973.0,MXN,678776.4,36088.8,90.0,90.0,401.0,7610.8,19.383044,-99.187798
apartment,AlvaroObregon,891000.0,MXN,883149.0,46954.8,84.0,84.0,559.0,10607.1,19.359901,-99.189606
apartment,BenitoJuarez,5378200.0,MXN,5475699.0,291129.0,114.0,114.0,2553.8,48032.4,19.3840559,-99.1617205
house,GustavoAMadero,3980000.0,MXN,3943995.7,209692.2,251.0,251.0,835.4,15856.6,19.475121,-99.121645
apartment,MiguelHidalgo,8730909.0,MXN,10751847.6,571648.3,407.5,440.0,1873.7,35555.6,19.388153,-99.2569421
house,Tlalpan,3710000.0,MXN,3676438.2,195466.8,353.0,353.0,553.7,10509.9,19.287188,-99.170525
apartment,BenitoJuarez,2300000.0,MXN,2279733.9,121207.6,70.0,70.0,1731.5,32857.1,19.379897,-99.1469587
house,BenitoJuarez,7400000.0,MXN,7334796.4,389972.4,120.0,220.0,3249.8,33636.4,19.3721819,-99.1717578
house,AlvaroObregon,1485600.0,MXN,1472509.9,78289.6,150.0,150.0,521.9,9904.0,19.378009,-99.193543
